View,ID,Name,Group Name,Common Name,Order,Notes,Transfer to ID,ID Key,Databased,Traditional,Modern,Active,
98,98,CYMODOCEACEAE,Monocots,null,ALISMATALES,null,null,"1. Leaf blades flat, the tip truncate-dentate; flowers solitary; style simple; anthers attached at different levels on axis [S#612](Halodule wrightii)
1. Leaf blades cylindric, the tip rounded to truncate with marginal extensions; flowers in cymes; style divided into 2 stigmas; anthers attached at same point on axis [S#921](Syringodium filiforme)

1. (Seagrass key) Leaf blades 0.3-2 mm wide, linear, without a distinct petiole [2]
1. Leaf blades 0.6-12 mm wide, if <2 mm wide then usually petiolate and narrowly elliptic to linear-elliptic (Hydrocharitaceae) [4]
2. Leaf blade tapered to a finely serrulate, acute tip (Ruppiaceae) [S#2038](Ruppia maritima)
2. Leaf blade not tapered or only slightly so, not serrulate, the tip truncate to rounded with teeth or extensions (Cymodoceaceae) [3]
3. Leaf blades flat, the tip truncate-dentate [S#612](Halodule wrightii)
3. Leaf blades cylindric, the tip rounded to truncate with marginal extensions [S#921](Syringodium filiforme)
4. Leaf-bearing nodes separated by scaly rhizomes; leaves 10-60 cm long, petiole lacking; styles 6–8; fruits echinate, dehiscing into 6–8 irregular valves [S#556](Thalassia testudinum)
4. Leaf-bearing nodes separated by naked rhizomes; leaves 0.5-3 cm long, petiole often apparent; styles 3–5; fruits smooth or ridged, not echinate, dehiscing by pericarp decay (Halophila) [5]
5. Leaves 4-8 in a pseudowhorl at the terminus of an erect stem [S#2323](Halophila engelmannii)
5. Leaves usually 2 and petiolate, directly attached to rhizome [6]
6. Blade narrowly elliptic to linear-elliptic, 0.6-4 mm wide, margin entire, glabrous; only pistillate flowers produced, staminate flowers absent or unknown [S#1228](Halophila johnsonii)
6. Blade oblong-elliptic, 3-8 mm wide, margin finely serrulate, pubescent to glabrous; staminate and pistillate flowers produced on same plant [S#857](Halophila decipiens)
",TRUE,null,null,TRUE,
101,101,CYPERACEAE,Monocots,null,POALES,null,null,"1. Pistillate flowers and achenes partially to completely enclosed in an usually inflated sac (perigynium), open at the apex where the stigma or style protrudes; flowers unisexual, with the male flowers typically apical and female flowers basal [G#255](Carex)
1. Flowers and achenes not enclosed in a sac-like structure; flowers bisexual or unisexual (Scleria) [2]
2. Spikelet scales distichous [3]
2. Spikelet scales spirally arranged [8]
3. Perianth bristles present, subtending achene [4]
3. Perianth bristles absent [6]
4. Leaf blades absent [G#463](Eleocharis baldwinii)
4. Leaf blades present [5]
5. Leaves cauline; inflorescences axillary, numerous [S#3393](Dulichium arundinaceum)
5. Leaves basal or nearly so; inflorescences terminal, solitary [S#3637](Schoenus nigricans)
6. Achene generally yellow, brown, to black [G#394](Cyperus)
6. Achene white or grayish-white, sometimes with darkened areas [7]
7. Inflorescence a solitary spikelet, the scales and florets densely congested  [S#2752](Abildgaardia ovata)
7. Inflorescence of 1-several spikelets, the scales and florets adjacent, but generally individually apparent and spaced [G#1113](Scleria)
8. Achene with a persistent, apical tubercle or swollen style base [9]
8. Achene lacking an apical tubercle or swollen style base [11]
9. Leaf blades absent or to 4 mm long and scale-like; culm with 1 spikelet [G#463](Eleocharis)
9. Leaf blades present, >4 mm long; culm with 2 or more spikelets [10]
10. Leaf sheath fimbriate-ciliate; style 3-fid; achene trigonous, the tubercle usually <½ as wide as achene [G#217](Bulbostylis)
10. Leaf sheath glabrous; style usually 2-fid; achene usually biconvex, the tubercle usually >½ as wide as achene [G#1052](Rhynchospora)
11. Inflorescence bract 1 (rarely 2), erect, confluent with the culm, the inflorescence appearing lateral; perianth bristles present or absent [12]
11. Inflorescence bract 1-8, spreading to erect, not confluent or only 1 bract confluent with the culm and perianth bristles absent, the inflorescence generally appearing terminal [14]
12. Plant rhizomatous, usually >40 cm tall; culms usually >2 mm wide; perianth bristles present [G#1440](Schoenoplectus)
12. Plant cespitose or nearly so, usually <40 cm tall; culms 0.2-1.2 mm wide; perianth absent [13]
13. Spikelets 1(3), scales gibbous; style 3-fid [S#2872](Isolepis carinata)
13. Spikelets (1)2-6(10), scales not gibbous; style usually 2-fid [S#2478](Schoenoplectiella erecta subsp. raynallii)
14. Plant 0.5-3 m tall, rhizomatous, rhizomes 2.5-13 mm wide, 5-20 cm long, culms 4-10 mm wide [15]
14. Plant 0.2-1.5(2) m tall, cespitose or if rhizomatous, rhizomes <2.5 mm wide or <5 cm long, culms 0.1-5 mm wide [16]
15. Rhizomes with few, non-overlapping scales; leaves unarmed, not prickly; spikelets 10-30 mm long, 6-10 mm wide [S#2111](Bolboschoenus robustus)
15. Rhizomes densely scaly-imbricate; leaves armed, copiously prickly; spikelets 2-3 mm long, 1-2 mm wide [G#844](Cladium)
16. Spikelet scales usually recurved or spreading; inner whorl of perianth bristles with a claw and expanded blade [G#523](Fuirena)
16. Spikelet scales recurved to appressed; perianth bristles lacking or these without expanded blades [17]
17. Perianth bristles (0)3-6 [G#1111](Scirpus)
17. Perianth absent, or of 1-2 scales or bractlets [18]
18. Spikelets few to numerous, often sessile or nearly so (those with spirally arranged scales); style smooth [G#394](Cyperus)
18. Spikelets numerous and usually some pedunculate or spikelet solitary, the spikelet mostly ovate to lanceolate; style fimbriate, papillate, ciliiolate, toothed, to smooth [G#513](Fimbristylis)
",TRUE,null,null,TRUE,
102,102,CYRILLACEAE,Dicots,null,ERICALES,null,null,"1. Petiole usually indistinct or absent; leaf blade venation obscure, the underside surface often whitish; inflorescence produced before new shoot growth of current season, often interspersed with the leaves, 2-6 cm long, bracts subtending flowers caducous; petals 6-8 mm long; stamens 10; filaments basally flattened; fruits samaralike, 2-5-winged, 5-7 mm long [S#3795](Cliftonia monophylla)
1. Petiole usually distinct, 1-3 mm long; leaf blade venation mostly visibly apparent, the underside surface pale green; inflorescence produced after new showth of current season, often without leaves below on the stem, 6-18 cm long, bracts subtending flowers persistent; petals 2.5-3.5 mm long; stamens 5; filaments terete; fruits berrylike, unwinged, 2-2.5 mm long [S#2107](Cyrilla racemiflora)
",TRUE,null,null,TRUE,
497,497,CYSTOPTERIDACEAE,Pteridophytes,null,POLYPODIALES,null,null,null,FALSE,null,null,TRUE,
104,104,DAVALLIACEAE,Pteridophytes,null,POLYPODIALES,null,null,null,TRUE,null,null,TRUE,
105,105,DENNSTAEDTIACEAE,Pteridophytes,null,POLYPODIALES,null,null,null,TRUE,null,null,TRUE,
432,432,DICRANACEAE,Bryophytes,null,DICRANALES,null,null,null,FALSE,null,null,TRUE,
109,109,DIOSCOREACEAE,Monocots,null,DIOSCOREALES,null,null,null,TRUE,null,null,TRUE,
110,110,DIPSACACEAE,Dicots,null,DIPSACALES,null,null,null,FALSE,null,null,TRUE,
433,433,DITRICHACEAE,Bryophytes,null,DICRANALES,null,null,null,FALSE,null,null,TRUE,
113,113,DROSERACEAE,Dicots,null,CARYOPHYLLALES,null,null,"1. Leaf blade of 2 hinged lobes fringed with stout bristles, the upper surface of each lobe with 3(4) hairs that when 2 are disturbed in succession causes the lobes to enclose as a trap; inflorescences umbel-like cymes; stamens 15–20 [S#1651](Dionaea muscipula)
1. Leaf blade unlobed, surfaces covered with glandular trichomes; inflorescences circinate or scorpioid cymes; stamens 5 [G#441](Drosera)
",TRUE,null,null,TRUE,
361,361,DRYOPTERIDACEAE,Pteridophytes,null,POLYPODIALES,null,null,"1. Veins areolate or anastomosing [S#1915](Cyrtomium falcatum)
1. Veins free or sparingly anastomosing [2]
2. Indusium round, peltate [3]
2. Indusium reniform to suborbicular, attached laterally at sinus [4]
3. Leaves 1-pinnate [G#990](Polystichum)
3. Leaves primarily 2-pinnate [S#1621](Rumohra adiantiformis)
4. Costae rounded or flat adaxially, with dense, multicellular hairs with reddish crosswalls [G#17](Ctenitis)
4. Costae grooved adaxially, lacking hairs [5]
5. Stems moderately long-creeping; overall leaf shape pentagonal or deltate-hastate, basal pinnae usually branched at their base [S#4379](Arachniodes simplicior)
5. Stems short-creeping, erect or nearly so; overall leaf shape lanceolate to ovate, basal pinnae unbranched [S#2856](Dryopteris ludoviciana)
",TRUE,null,null,TRUE,
476,476,DUMORTIERACEAE,Bryophytes,null,MARCHANTIALES,null,null,null,FALSE,null,null,TRUE,
114,114,EBENACEAE,Dicots,null,ERICALES,null,null,null,TRUE,null,null,TRUE,
115,115,ELAEAGNACEAE,Dicots,null,ROSALES,null,null,null,TRUE,null,null,TRUE,
118,118,EMPETRACEAE,Dicots,null,ERICALES,null,121,null,FALSE,null,null,FALSE,
434,434,ENTODONTACEAE ,Bryophytes,null,HYPNALES,null,null,null,FALSE,null,null,TRUE,
435,435,EPHEMERACEAE,Bryophytes,null,POTTIALES,null,null,null,FALSE,null,null,TRUE,
120,120,EQUISETACEAE,Pteridophytes,null,EQUISETALES,null,null,null,TRUE,null,null,TRUE,
121,121,ERICACEAE,Dicots,null,ERICALES,null,null,"1. Non-photosynthetic, mycoheterotrophic ephemeral herb; leaves non-green, scale-like [2]
1. Photosynthetic, persistent vine, subshrub, shrub, or tree; leaves green, with an expanded blade or needle-like [4]
2. Flower or fruit solitary on the stem [G#804](Monotropa)
2. Flower or fruit 2 or more (rarely solitary) per stem [3]
3. Stem white to red, rarely purplish red; petals free, usually hairy; ovaries (4)5(6)-locular; fruits capsular; inflorescence axes fibrous, persistent after seed dispersal [S#3920](Hypopitys lanuginosa)
3. Stem dark purple, violet, to brownish purple; petals connate most of their length, glabrous; ovaries 1-locular; fruits baccate (fleshy); inflorescence axes not fibrous, not persistent [S#3011](Monotropsis reynoldsiae)
4. Plant prostrate or trailing [S#3480](Epigaea repens)
4. Plant erect, ascending, or vining [5]
5. Plant dioecious; leaves linear; flower unisexual, with 2-3 sepals and 2-3 petals, free [S#2095](Ceratiola ericoides)
5. Plant monoecious; leaves with an expanded blade, not linear; flower bisexual or unisexual, with 4-8 sepals and 4-8 petals, sometimes connate [6]
6. Mature plant usually <50 cm tall; stem usually with <13 leaves; leaf blade often starkly pale to whitish along veins; peduncle nearly half the height of the plant [S#3797](Chimaphila maculata)
6. Mature plant 20 cm to 35 m tall; stem usually with >13 leaves; leaf blade uniformly colored; peduncle not evident or only a very small portion of the plant height [7] 
7. Ovary inferior; fruit a fleshy berry or drupe [8]
7. Ovary superior; fruit a dry capsule [9]
8. Leaf blade lower surface gland-dotted, or stipitate-glandular and margins entire; pistil 5-10-carpellate; ovary 5- or 10-locular; fruit drupaceous [G#538](Gaylussacia)
8. Leaf blade lower surface eglandular, or stipitate-glandular and usually at least some margins serrate; pistil 4-5-carpellate; ovary 4-5-locular; fruit a berry [G#1272](Vaccinium)
9. Stem often persistently pilose; petals free, sticky [S#2335](Bejaria racemosa)
9. Stem glabrous, pubescent, to pilose; petals connate for ca. ½ or more of their length, not markedly sticky [10]
10. Leaf blades 0.5-1.4 cm long [S#3326](Kalmia hirsuta)
10. Leaf blades 2-20 cm long [11]
11. Leaf blades ferrugineous-lepidote [12]
11. Leaf blades not lepidote [13]
12. Corolla urceolate (urn-shaped); capsules loculicidal [G#740](Lyonia)
12. Corolla rotate or not urceolate; capsules septicidal [S#1271](Rhododendron minus var. chapmanii)
13. Leaf blade margins entire, the tip mostly obtuse, acute, to acuminate, sometimes stipitate-glandular [14]
13. Leaf blade margins toothed (usually at least some on plant, sometimes subtly toothed) or entire with an abrupt to tapered fine-pointed acuminate apex, if stipitate-glandular then leaf blades toothed [16]
14. Corolla urceolate (urn-shaped); capsules loculicidal [G#740](Lyonia)
14. Corolla rotate or not urceolate; capsules septicidal [15]
15. Branching mostly alternate and spaced; corolla radially symmetric, scarcely forming free lobes, tube indistinct; anthers included; fruit width and length subequal or shorter than wide [S#3648](Kalmia latifolia)
15. Branching often pseudoverticillate; corolla bilaterally symmetric, with spreading free lobes, forming a tube below the lobes; anthers strongly exserted [G#1048](Rhododendron)
16. Trees to 25(35) m tall; petioles 0.8-2.8 cm long; larger leaf blades 9-20 cm long, 3.5-6.5 cm wide; [S#861](Oxydendrum arboreum)
16. Vines, or shrubs to small trees to 7 m tall; petioles 0.1-1 cm long; leaf blades 5-11 cm long, 1.5-5 cm wide [17]
17. Vines or shrubs; petiole stout, thicker than the blade midrib; leaf blade margins revolute [S#646](Pieris phyllyreifolia)
17. Shrubs; petiole stout or slender; leaf blade margins not revolute or scarcely so [18]
18. Pith chambered; leaf blade secondary veins and reticulate veins similarly pronounced and scarcely differentiated; pedicels 5-13 mm long [S#3290](Agarista populifolia)
18. Pith solid; leaf blade secondary veins pronounced and unlike obscure reticulate venation; pedicels 1-4 mm long [19]
19. Leaves persistent; petiole 5-10 mm long; leaf blade margin thickened or slightly revolute, larger blades mostly with 6-12 major secondary veins on each side; inflorescence to 4 cm long; fruit 4-6 mm wide [S#911](Leucothoe axillaris)
19. Leaves deciduous to semi-persistent; petiole 1-4 mm long; leaf blade margin not thickened, larger blades mostly with 4-7 major secondary veins on each side; inflorescence to 25 cm long; fruit 2-4 mm wide [20]
20. Leaf blade lower surface much paler than the upper surface; inflorescence often leafy; corolla 2-4.5 mm long, subequal to the pedicel; anther without awns; capsules with clearly thickened sutures; seeds ca. 100-300 per fruit [S#3307](Lyonia ligustrina var. foliosiflora)
20. Leaf blade lower surface slightly paler than the upper surface; inflorescence not leafy; corolla 6-9 mm long, longer than the pedicel; anthers 4-awned; capsule sutures not noticeably thickened; seeds ca. 5-10 per fruit [S#780](Eubotrys racemosus)
",TRUE,null,null,TRUE,
122,122,ERIOCAULACEAE,Monocots,null,POALES,null,null,"1. Lacunar tissue (air spaces) evident at leaf base; larger roots pale, thickened, septate, unbranched; scape glabrous; perianth parts in 2s, petals with glands on adaxial surface; stamens 3-4 or 6; anthers 2-locular, apex of staminal column with 2-3 glands, glands unappendaged; pistil 2(3)-carpellate; style unappendaged, 2(3)-branched [G#486](Eriocaulon)
1. Lacunar tissue (air spaces) not evident at leaf base; larger roots either dark, fibrous, and evidently branched or pale, thickened, and spongy, neither septate nor branched; scape hairy or glabrous; perianth parts in 3s (or 2s in Lachnocaulon digynum), petals if present without glands; stamens (2)3; anthers 1-2-locular; apex of staminal column usually with 3 glands, glands appendaged or unappendaged; pistil (2)3-carpellate; style appendaged, 2–3-branched [2]
2. Roots dark, slender, fibrous, branched; scapes glabrate distally, hairs if present neither swollen nor glandular; involucral bracts mostly dull and brown, reflexed, obscured by inflorescence; hairs of perianth club-shaped; staminal filaments adnate to rim of androphore; anthers 1-locular; style branches 2-cleft [G#670](Lachnocaulon)
2. Roots pale, thickened, spongy, appearing unbranched; scapes stipitate glandular distally, basally some hairs swollen; involucral bracts often lustrous pale golden, spreading, not obscured by inflorescence; hairs of perianth tapering, acute; staminal filaments low in corolla tube; anthers 2-locular; style branches undivided [S#2050](Syngonanthus flavidulus)
",TRUE,null,null,TRUE,
436,436,ERPODIACEAE,Bryophytes,null,DICRANALES,null,null,null,FALSE,null,null,TRUE,
412,412,ERYTHROXYLACEAE,Dicots,null,MALPIGHIALES,null,null,null,TRUE,null,null,TRUE,
125,125,EUPHORBIACEAE,Dicots,null,MALPIGHIALES,"Many species in this family may be toxic (Webster 1986). Phyllanthaceae and Putranjivaceae are two families recently split from Euphorbiaceae that occur in Florida, as these families do not appear to be very closely related (Sun et al. 2016).",null,"1. Inflorescence a cyathium (a female flower, often pedicellate, surrounded by individual stamens, often pedicellate, subtended by an involucre often bearing glands and petaloid appendages) [G#501](Euphorbia)
1. Flowers solitary, in spiciform or paniculiform inflorescences, or in a pseudanthium with 3 female flowers [2]
2. Leaf blades lobed, sometimes obscurely, usually at least some blades lobed on the plant, or if unlobed then the larger blades broadly ovate (>4 cm wide) and entire or irregularly toothed [3]
2. Leaf blades unlobed, if broadly ovate (>4 cm wide) then regularly undulate, crenate, to serrate, rarely entire [11]
3. Leaves peltate [S#1860](Ricinus communis)
3. Leaves not peltate [4]
4. Vines; inflorescence subtended by 2 foliaceous bracts 2-3 cm long [S#4204](Dalechampia scandens)
4. Herbs, shrubs, to trees; inflorescence bracts not foliaceous, 0.1-1 cm long [5]
5. Leaf blade margins regularly, finely crenate to serrate [S#2909](Astraea lobata)
5. Leaf blade margins entire or with coarse lobate teeth-like projections [6]
6. Plant with stellate hairs [7]
6. Plant without stellate hairs [8]
7. Leaf blade secondary and tertiary veins curving, branching, or reticulate, not straight [S#1673](Aleurites moluccanus)
7. Leaf blade secondary and cross-veins straight or nearly so [S#4946](Mallotus japonicus)
8. Tree to 20 m; petals 2-3 cm long; seeds 2-2.5 cm long [S#97](Vernicia fordii)
8. Herb, shrub, or small tree to 6 m; petals 0.3-1.5 cm long or absent with petaloid sepals; seeds 0.5-2 cm long [9]
9. Calyx green; petals pale green, red, to purple [G#652](Jatropha)
9. Calyx petaloid, white to reddish white; petals absent [10]
10. Herb or regularly branched shrub to tree; stinging trichomes present or absent; stamens connate [G#330](Cnidoscolus)
10. Sparingly branched shrub; stinging trichomes absent; stamens free [G#755](Manihot)
11. Plant with stinging trichomes [G#1237](Tragia)
11. Plant without stinging trichomes [12]
12. Staminate (and sometimes pistillate) flowers with conspicuous petals, rarely absent (if absent then plant with stellate trichomes or scales) [13]
12. Flowers without petals (sepals usually present but not petaloid; plant without stellate trichomes or scales) [15] 
13. Leaf blades with 8-25 straight secondary veins [G#252](Caperonia)
13. Leaf blades with arcuate, irregular, or branching secondary veins or few straight secondary veins [14]
14. Plant with malpighiaceous trichomes [S#1234](Argythamnia argothamnoides)
14. Plant with stellate trichomes or scales [G#375](Croton)
15. Petiole apex with 2 glands [16]
15. Petiole apex without glands or glands inconspicuous (blade sometimes with glands) [19]
16. Petioles 0-0.9 cm long; leaf blades linear-lanceolate, <2.5 cm wide [S#1819](Sapium haematospermum)
16. Petioles mostly 1-6 cm long; leaf blades ovate, ovate-elliptic, to rhomboid, mostly >3 cm wide [17]
17. Petiole apex with a single gland; fruit a drupe [S#2806](Hippomane mancinella)
17. Petiole apex with 2 glands; fruit a dehiscent capsule [18] 
18. Leaf blade crenate-serrulate; fruit a woody capsule, with 5-20 carpels; seeds flattened discs [S#1808](Hura crepitans)
18. Leaf blade entire; fruit a brittle capsule, with 2-3 carpels; seeds ovoid-angular [S#1353](Triadica sebifera)
19. Two glands subtending each inflorescence bract [20]
19. Without glands subtending the inflorescence bracts [22]
20. Plants without hairs; larger leaf blades mostly >4 cm long, linear, linear-lanceolate, elliptic, oblanceolate, to obovate, crenulate to serrulate; staminate sepals 2; stamens 2; capsule base persisting as a 3-lobed gynobase [G#1172](Stillingia)
20. Plants with hairs; leaf blades mostly <6 cm long, lanceolate, ovate, to elliptic, entire to finely serrulate; staminate sepals 3; stamens 3; capsule base not persisting [21]
21. Shrub to 3 m; latex not evident; stem and leaves puberulent to glabrous; leaf blade entire [S#2987](Ditrysinia fruticosa)
21. Annual herb to 0.5 m; latex milky; stem and sometimes leaves hirsute; leaf blade minutely crenulate-serrulate [S#367](Microstachys corniculata)
22. Leaf blade entire, often variegated [S#4432](Codiaeum variegatum)
22. Leaf blade toothed (usually at least some blades on the plant), sometimes the teeth few and obscure near the apex [23]
23. Leaf blade usually toothed throughout, usually widest at or below the middle; sepals 3-6; styles usually multifid or laciniate, rarely 2-fid or unbranched; stamens 4–8 [G#49](Acalypha)
23. Leaf blade obscurely toothed at the distal end, usually widest at or above the middle; sepals absent; styles unbranched; stamens (2–)4(–5) [S#2101](Gymnanthes lucida)
",TRUE,null,null,TRUE,
